province_name,district,year,week,disease_cases,weekly_diarrhea_cases,population,rainfall,mean_temperature,max_temperature,min_temperature,rainsum_std,rainfall_std
01 Vientiane Capital,1,2018,41,70,37,906858,0.0,28.7,33.1,24.2714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2018,42,80,34,906858,29.8,29.5285714285714,33.9571428571429,25.0714285714286,0.01915441561136,0.019174525239587542
01 Vientiane Capital,1,2018,43,50,48,906858,40.6,28.7428571428571,32.4857142857143,24.9857142857143,0.267021502934853,0.2673018405479504
01 Vientiane Capital,1,2018,44,100,70,906858,0.0,26.6285714285714,31.4285714285714,21.7857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2018,45,60,76,906858,0.0,26.7571428571429,31.3285714285714,22.1857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2018,46,87,118,906858,3.3,28.9571428571429,33.1857142857143,24.7,-0.589037974580543,-0.5896563873225991
01 Vientiane Capital,1,2018,47,69,58,906858,0.0,28.0571428571429,32.7571428571429,23.2857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2018,48,42,82,906858,0.0,26.5,30.6857142857143,22.2714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2018,49,55,108,906858,1.5,27.9,32.9571428571429,22.8,-0.630349155801125,-0.6310109398739929
01 Vientiane Capital,1,2018,50,84,114,906858,0.0,24.6714285714286,28.3857142857143,20.9142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2018,51,80,118,906858,0.0,25.3714285714286,30.5571428571429,20.1285714285714,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2018,52,51,93,906858,1.2,25.5571428571429,31.1,20.0,-0.637234352671222,-0.6379033652992252
01 Vientiane Capital,1,2018,53,12,10,906858,0.0,23.15,27.4,18.9,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,1,37,119,927730,0.0,24.1333333333333,28.5833333333333,19.6166666666667,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,2,33,276,927730,0.0,26.5857142857143,31.0142857142857,22.1,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,3,40,155,927730,0.0,25.5,30.5571428571429,20.3714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,4,35,167,927730,0.0,24.5428571428571,29.8714285714286,19.1714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,5,34,194,927730,0.0,25.7714285714286,31.6714285714286,19.8,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,6,29,177,927730,0.0,28.7285714285714,36.2,21.2,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,7,32,212,927730,77.1,27.4428571428571,31.7,23.1285714285714,1.10472045546332,1.105880267284547
01 Vientiane Capital,1,2019,8,24,211,927730,0.0,28.4571428571429,34.1714285714286,22.6714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,9,15,167,927730,19.8,28.3142857142857,32.6,23.9714285714286,-0.210352146725207,-0.21057298893482249
01 Vientiane Capital,1,2019,10,28,144,927730,0.0,29.3142857142857,35.4285714285714,23.1714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,11,18,206,927730,0.0,28.3142857142857,33.9714285714286,22.6285714285714,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,12,12,187,927730,4.5,30.2,36.0571428571429,24.3,-0.561497187100155,-0.5620866856216699
01 Vientiane Capital,1,2019,13,30,94,927730,30.4,29.8142857142857,35.1571428571429,24.4142857142857,0.032924809351554,0.032959376090052096
01 Vientiane Capital,1,2019,14,31,106,927730,0.0,29.4714285714286,34.1857142857143,24.7,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,15,19,108,927730,0.0,32.4714285714286,38.4571428571429,26.4571428571429,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,16,27,140,927730,0.0,32.6857142857143,38.6857142857143,26.6428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,17,53,89,927730,18.0,32.1571428571429,37.6428571428571,26.6428571428571,-0.251663327945789,-0.2519275414862163
01 Vientiane Capital,1,2019,18,64,70,927730,8.8,31.7714285714286,37.2428571428571,26.2714285714286,-0.462809365295431,-0.46329525452667353
01 Vientiane Capital,1,2019,19,66,79,927730,3.1,30.2857142857143,34.2857142857143,26.2428571428571,-0.593628105827274,-0.5942513376060873
01 Vientiane Capital,1,2019,20,88,61,927730,73.9,30.2428571428571,34.1857142857143,26.2714285714286,1.03127835551562,1.032361062748736
01 Vientiane Capital,1,2019,21,114,62,927730,17.0,30.6428571428571,34.3714285714286,26.8857142857143,-0.274613984179446,-0.2749022929036573
01 Vientiane Capital,1,2019,22,142,77,927730,61.5,29.2142857142857,32.6142857142857,25.7857142857143,0.746690218218278,0.7474741451724675
01 Vientiane Capital,1,2019,23,224,113,927730,9.1,30.1857142857143,33.9571428571429,26.3857142857143,-0.455924168425334,-0.4564028291014413
01 Vientiane Capital,1,2019,24,249,62,927730,113.8,30.2,33.9714285714286,26.3714285714286,1.94700953923852,1.9490536443046318
01 Vientiane Capital,1,2019,25,331,79,927730,67.5,30.6571428571429,34.8857142857143,26.4142857142857,0.884394155620218,0.8853226536771135
01 Vientiane Capital,1,2019,26,372,33,927730,62.6,30.1,33.2571428571429,26.8857142857143,0.7719359400753,0.7727463717316524
01 Vientiane Capital,1,2019,27,303,51,927730,44.6,28.4571428571429,31.3571428571429,25.5142857142857,0.358824127869479,0.3592008462177144
01 Vientiane Capital,1,2019,28,676,67,927730,15.0,31.0142857142857,34.9142857142857,27.0571428571429,-0.320515296646759,-0.32085179573853934
01 Vientiane Capital,1,2019,29,723,62,927730,9.4,31.6,35.7142857142857,27.4142857142857,-0.449038971555237,-0.44951040367620887
01 Vientiane Capital,1,2019,30,662,20,927730,3.5,29.1714285714286,32.4857142857143,25.8142857142857,-0.584447843333812,-0.5850614370391108
01 Vientiane Capital,1,2019,31,583,42,927730,75.4,28.3,31.3714285714286,25.2,1.06570433986611,1.0668231898748974
01 Vientiane Capital,1,2019,32,631,22,927730,124.8,29.4,32.6,26.1714285714286,2.19946675780875,2.201775909896483
01 Vientiane Capital,1,2019,33,476,26,927730,123.1,28.4857142857143,31.6714285714286,25.2285714285714,2.16045064221153,2.162718832486833
01 Vientiane Capital,1,2019,34,376,13,927730,241.3,28.4857142857143,31.7428571428571,25.1857142857143,4.87321820902975,4.87833445002836
01 Vientiane Capital,1,2019,35,439,40,927730,110.4,27.6714285714286,30.1285714285714,25.1571428571429,1.86897730804409,1.8709394894853326
01 Vientiane Capital,1,2019,36,434,45,927730,39.0,29.1714285714286,32.7714285714286,25.5142857142857,0.230300452961002,0.23054223828004475
01 Vientiane Capital,1,2019,37,418,76,927730,5.8,29.5571428571429,33.4714285714286,25.5714285714286,-0.531661333996401,-0.5322195087789965
01 Vientiane Capital,1,2019,38,519,65,927730,1.6,30.1571428571429,34.2285714285714,26.0428571428571,-0.628054090177759,-0.6287134647322488
01 Vientiane Capital,1,2019,39,476,52,927730,0.0,28.8571428571429,33.6857142857143,24.0,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,40,439,75,927730,8.9,29.6142857142857,33.9857142857143,25.1714285714286,-0.460514299672065,-0.4609977793849294
01 Vientiane Capital,1,2019,41,256,57,927730,0.2,29.5571428571429,34.0142857142857,25.0571428571429,-0.660185008904879,-0.6608781167166662
01 Vientiane Capital,1,2019,42,291,40,927730,0.0,29.3,34.1285714285714,24.4428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,43,218,45,927730,6.4,30.3714285714286,35.1428571428571,25.5714285714286,-0.517890940256207,-0.5184346579285319
01 Vientiane Capital,1,2019,44,206,39,927730,12.5,28.0428571428571,32.2428571428571,23.8,-0.377891937230901,-0.37828867428214186
01 Vientiane Capital,1,2019,45,131,39,927730,0.0,26.5428571428571,30.8,22.1857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,46,88,74,927730,0.0,27.0285714285714,32.0571428571429,21.9428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,47,104,74,927730,0.0,26.6857142857143,31.9428571428571,21.3857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,48,67,57,927730,0.0,26.5428571428571,32.4285714285714,20.6,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,49,47,60,927730,0.0,21.0142857142857,27.1285714285714,14.8714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,50,27,70,927730,0.0,21.5428571428571,28.7428571428571,14.3,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,51,13,81,927730,0.0,26.0571428571429,32.1714285714286,19.9142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,52,17,39,927730,0.0,25.7285714285714,31.2,20.2,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2019,53,6,14,927730,0.0,25.65,31.45,19.85,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,1,11,34,948439,0.0,26.1166666666667,31.5833333333333,20.6,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,2,16,28,948439,0.0,26.4,32.0571428571429,20.7,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,3,15,86,948439,0.0,26.6285714285714,31.8571428571429,21.3142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,4,20,87,948439,0.0,27.2714285714286,33.1714285714286,21.3571428571429,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,5,8,26,948439,0.0,23.4714285714286,28.9571428571429,17.9428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,6,0,75,948439,0.0,26.2714285714286,31.5285714285714,20.9857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,7,1,73,948439,0.0,27.2142857142857,33.6428571428571,20.7571428571429,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,8,0,42,948439,0.0,24.8571428571429,30.7714285714286,18.9,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,9,9,69,948439,8.7,27.3857142857143,33.2857142857143,21.4571428571429,-0.465104430918797,-0.46559272966841764
01 Vientiane Capital,1,2020,10,21,240,948439,18.0,26.6142857142857,31.0428571428571,22.1571428571429,-0.251663327945789,-0.2519275414862163
01 Vientiane Capital,1,2020,11,28,151,948439,0.0,30.2142857142857,35.7428571428571,24.6285714285714,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,12,13,114,948439,9.6,29.9714285714286,35.7857142857143,24.1285714285714,-0.444448840308506,-0.4449154533927208
01 Vientiane Capital,1,2020,13,16,88,948439,5.9,30.2142857142857,36.0428571428571,24.3428571428571,-0.529366268373035,-0.5299220336372524
01 Vientiane Capital,1,2020,14,6,46,948439,20.7,30.6142857142857,36.0285714285714,25.1428571428571,-0.189696556114916,-0.1898957126591256
01 Vientiane Capital,1,2020,15,6,42,948439,8.2,28.2,31.8428571428571,24.5285714285714,-0.476579759035625,-0.4770801053771382
01 Vientiane Capital,1,2020,16,8,44,948439,0.0,29.9428571428571,35.4142857142857,24.4142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,17,10,65,948439,38.0,29.7857142857143,34.3428571428571,25.1714285714286,0.207349796727345,0.20756748686260376
01 Vientiane Capital,1,2020,18,1,57,948439,4.5,30.5714285714286,35.2,25.9142857142857,-0.561497187100155,-0.5620866856216699
01 Vientiane Capital,1,2020,19,9,49,948439,21.5,33.0285714285714,38.8428571428571,27.1857142857143,-0.171336031127991,-0.17151591152517282
01 Vientiane Capital,1,2020,20,3,64,948439,0.0,32.3714285714286,37.6285714285714,27.0857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,21,15,97,948439,53.5,31.4857142857143,35.8714285714286,27.0428571428571,0.563084968349024,0.5636761338329394
01 Vientiane Capital,1,2020,22,6,90,948439,78.8,29.3285714285714,33.1285714285714,25.5,1.14373657106054,1.1449373446941966
01 Vientiane Capital,1,2020,23,13,106,948439,30.7,29.9857142857143,33.7285714285714,26.1571428571429,0.0398100062216511,0.03985180151528441
01 Vientiane Capital,1,2020,24,22,145,948439,8.5,30.4285714285714,34.5,26.3428571428571,-0.469694562165528,-0.47018767995190586
01 Vientiane Capital,1,2020,25,42,163,948439,48.8,29.2285714285714,32.4714285714286,25.9142857142857,0.455216884050837,0.45569480217096653
01 Vientiane Capital,1,2020,26,77,180,948439,0.5,30.3142857142857,34.2142857142857,26.3571428571429,-0.653299812034782,-0.6539856912914339
01 Vientiane Capital,1,2020,27,69,193,948439,61.7,29.2714285714286,32.4285714285714,26.1,0.751280349465009,0.7520690954559557
01 Vientiane Capital,1,2020,28,101,232,948439,35.1,30.3857142857143,33.7428571428571,26.9714285714286,0.140792893649741,0.14094070775202489
01 Vientiane Capital,1,2020,29,111,237,948439,14.5,30.3,34.3285714285714,26.2571428571429,-0.331990624763588,-0.33233917144725983
01 Vientiane Capital,1,2020,30,142,263,948439,106.5,30.2714285714286,34.1857142857143,26.3285714285714,1.77946974873283,1.7813379589573126
01 Vientiane Capital,1,2020,31,123,255,948439,104.6,29.3714285714286,32.4285714285714,26.2571428571429,1.73586350188888,1.7376859312641746
01 Vientiane Capital,1,2020,32,107,125,948439,38.6,29.2857142857143,32.2714285714286,26.2285714285714,0.221120190467539,0.2213523377130684
01 Vientiane Capital,1,2020,33,84,141,948439,188.1,27.4142857142857,29.6,25.1571428571429,3.65224329739922,3.6560776746204984
01 Vientiane Capital,1,2020,34,85,105,948439,101.2,27.9,30.9714285714286,24.7857142857143,1.65783127069445,1.6595717764448754
01 Vientiane Capital,1,2020,35,58,118,948439,2.2,29.9,33.7285714285714,26.0142857142857,-0.614283696437565,-0.6149286138817842
01 Vientiane Capital,1,2020,36,83,131,948439,20.1,30.0142857142857,33.6,26.4285714285714,-0.20346694985511,-0.20368056350959018
01 Vientiane Capital,1,2020,37,50,112,948439,185.1,28.7285714285714,32.2714285714286,25.1428571428571,3.58339132869825,3.587153420368175
01 Vientiane Capital,1,2020,38,53,126,948439,104.3,28.6714285714286,31.6571428571429,25.6285714285714,1.72897830501879,1.7307935058389423
01 Vientiane Capital,1,2020,39,39,93,948439,92.3,28.8285714285714,32.1428571428571,25.4571428571429,1.4535704302149,1.4550964888296503
01 Vientiane Capital,1,2020,40,32,91,948439,51.2,28.6571428571429,31.8714285714286,25.3857142857143,0.510298459011614,0.5108342055728251
01 Vientiane Capital,1,2020,41,37,85,948439,0.2,28.0857142857143,31.7142857142857,24.4285714285714,-0.660185008904879,-0.6608781167166662
01 Vientiane Capital,1,2020,42,47,125,948439,25.0,26.8428571428571,29.4,24.2571428571429,-0.0910087343101922,-0.0911042815641293
01 Vientiane Capital,1,2020,43,49,101,948439,0.0,25.8857142857143,29.4857142857143,22.2428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,44,49,96,948439,18.6,27.2285714285714,30.6714285714286,23.7142857142857,-0.237892934205595,-0.2381426906357517
01 Vientiane Capital,1,2020,45,49,84,948439,0.0,26.7285714285714,30.4142857142857,22.9857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,46,47,92,948439,0.0,25.6857142857143,30.2,21.1571428571429,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,47,51,107,948439,0.0,28.1428571428571,33.1857142857143,23.0714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,48,40,138,948439,0.0,26.5428571428571,31.7714285714286,21.2857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,49,36,145,948439,0.0,23.5,28.9714285714286,17.9857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,50,16,131,948439,0.0,24.4,30.7285714285714,18.0428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,51,18,122,948439,0.0,23.5857142857143,28.8285714285714,18.2857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,52,17,114,948439,0.0,24.2285714285714,29.9571428571429,18.4571428571429,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2020,53,5,55,948439,0.0,25.1666666666667,29.8,20.5,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,1,6,151,968996,0.0,21.1833333333333,27.7,14.65,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,2,11,226,968996,0.0,20.4428571428571,25.4714285714286,15.4,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,3,8,211,968996,0.0,21.6285714285714,27.6285714285714,15.6142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,4,6,225,968996,0.0,24.4285714285714,31.4571428571429,17.3571428571429,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,5,1,210,968996,0.0,24.7571428571429,30.3714285714286,19.1142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,6,1,230,968996,19.8,24.5571428571429,30.4714285714286,18.6285714285714,-0.210352146725207,-0.21057298893482249
01 Vientiane Capital,1,2021,7,3,221,968996,0.0,25.0428571428571,30.8857142857143,19.1571428571429,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,8,2,340,968996,0.0,25.6428571428571,31.6142857142857,19.6428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,9,4,271,968996,0.0,28.4714285714286,34.3714285714286,22.5428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,10,1,254,968996,19.9,28.1428571428571,33.4857142857143,22.7857142857143,-0.208057081101841,-0.20827551379307843
01 Vientiane Capital,1,2021,11,5,361,968996,0.0,28.8714285714286,33.5285714285714,24.1428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,12,6,251,968996,1.8,29.5285714285714,34.4857142857143,24.5,-0.623463958931028,-0.6241185144487605
01 Vientiane Capital,1,2021,13,8,378,968996,0.8,30.4714285714286,36.1285714285714,24.7857142857143,-0.646414615164685,-0.6470932658662015
01 Vientiane Capital,1,2021,14,5,326,968996,62.9,29.2142857142857,33.3428571428571,25.0571428571429,0.778821136945397,0.7796387971568847
01 Vientiane Capital,1,2021,15,3,251,968996,0.0,30.5,35.2571428571429,25.6857142857143,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,16,4,263,968996,43.3,29.2142857142857,33.1714285714286,25.2142857142857,0.328988274765726,0.329333669375041
01 Vientiane Capital,1,2021,17,4,185,968996,47.1,30.6285714285714,35.0714285714286,26.1285714285714,0.416200768453621,0.41663772476131694
01 Vientiane Capital,1,2021,18,3,100,968996,36.9,29.0571428571429,33.4428571428571,24.6285714285714,0.182104074870323,0.1822952603034186
01 Vientiane Capital,1,2021,19,5,112,968996,0.0,30.9285714285714,35.8142857142857,25.9714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,20,2,112,968996,0.9,32.0428571428571,36.4428571428571,27.6142857142857,-0.644119549541319,-0.6447957907244575
01 Vientiane Capital,1,2021,21,11,98,968996,8.7,31.3142857142857,35.6142857142857,26.9857142857143,-0.465104430918797,-0.46559272966841764
01 Vientiane Capital,1,2021,22,8,140,968996,34.9,31.0428571428571,35.4142857142857,26.6142857142857,0.136202762403009,0.1363457574685366
01 Vientiane Capital,1,2021,23,10,123,968996,121.8,29.5142857142857,33.5714285714286,25.4142857142857,2.13061478910778,2.13285165564416
01 Vientiane Capital,1,2021,24,10,105,968996,110.1,27.6,30.3142857142857,24.8142857142857,1.86209211117399,1.8640470640601001
01 Vientiane Capital,1,2021,25,12,117,968996,14.3,31.1714285714286,35.5285714285714,26.7714285714286,-0.336580756010319,-0.336934121730748
01 Vientiane Capital,1,2021,26,16,114,968996,98.1,29.5,33.2285714285714,25.7571428571429,1.58668423637011,1.588350047050808
01 Vientiane Capital,1,2021,27,11,118,968996,70.7,30.3285714285714,34.0285714285714,26.6,0.95783625556792,0.9588418582129247
01 Vientiane Capital,1,2021,28,22,128,968996,63.8,29.4714285714286,33.3285714285714,25.6142857142857,0.799476727555688,0.8003160734325817
01 Vientiane Capital,1,2021,29,27,99,968996,25.9,29.5285714285714,32.9,26.1285714285714,-0.0703531436999011,-0.07042700528843242
01 Vientiane Capital,1,2021,30,27,151,968996,42.4,28.7285714285714,31.6857142857143,25.7285714285714,0.308332684155435,0.3086563930993441
01 Vientiane Capital,1,2021,31,49,131,968996,5.3,30.4714285714286,34.1857142857143,26.6857142857143,-0.543136662113229,-0.5437068844877171
01 Vientiane Capital,1,2021,32,31,111,968996,18.1,30.6571428571429,34.5714285714286,26.6714285714286,-0.249368262322424,-0.24963006634447218
01 Vientiane Capital,1,2021,33,32,112,968996,73.4,28.9428571428571,32.2428571428571,25.6,1.01980302739879,1.0208736870400155
01 Vientiane Capital,1,2021,34,45,109,968996,124.1,30.1857142857143,34.9142857142857,25.4285714285714,2.18340129844519,2.185693583904274
01 Vientiane Capital,1,2021,35,45,88,968996,81.7,28.9142857142857,32.4571428571429,25.3142857142857,1.21029347413814,1.2115641238047758
01 Vientiane Capital,1,2021,36,31,112,968996,8.1,28.2142857142857,31.4428571428571,24.9285714285714,-0.478874824658991,-0.4793775805188823
01 Vientiane Capital,1,2021,37,22,106,968996,6.4,29.0285714285714,32.6285714285714,25.3714285714286,-0.517890940256207,-0.5184346579285319
01 Vientiane Capital,1,2021,38,28,107,968996,19.8,28.6285714285714,32.4142857142857,24.8,-0.210352146725207,-0.21057298893482249
01 Vientiane Capital,1,2021,39,24,44,968996,42.0,28.9857142857143,32.8285714285714,25.0571428571429,0.299152421661972,0.2994664925323678
01 Vientiane Capital,1,2021,40,33,37,968996,3.2,29.9285714285714,33.9714285714286,25.8428571428571,-0.591333040203909,-0.5919538624643432
01 Vientiane Capital,1,2021,41,32,52,968996,40.5,29.6285714285714,33.7571428571429,25.4285714285714,0.264726437311487,0.26500436540620625
01 Vientiane Capital,1,2021,42,30,43,968996,25.5,27.2857142857143,30.5285714285714,24.0,-0.0795334061933639,-0.07961690585540879
01 Vientiane Capital,1,2021,43,28,45,968996,8.4,27.1857142857143,31.1285714285714,23.1857142857143,-0.471989627788894,-0.4724851550936499
01 Vientiane Capital,1,2021,44,31,50,968996,12.4,28.9142857142857,33.1142857142857,24.6571428571429,-0.380187002854267,-0.3805861494238859
01 Vientiane Capital,1,2021,45,30,50,968996,0.0,28.4857142857143,33.2142857142857,23.7142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,46,32,50,968996,0.0,26.4428571428571,31.2,21.6714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,47,26,62,968996,0.0,27.7714285714286,32.8857142857143,22.6285714285714,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,48,24,62,968996,0.0,24.1142857142857,30.1,18.0571428571429,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,49,18,48,968996,0.0,21.7428571428571,28.1428571428571,15.3142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,50,10,28,968996,0.0,24.2142857142857,30.4142857142857,17.9714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,51,11,48,968996,0.0,23.4571428571429,29.5571428571429,17.3,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,52,10,64,968996,0.0,24.5285714285714,30.3857142857143,18.6142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2021,53,2,12,968996,0.0,25.25,30.5,20.0,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2022,1,10,80,989292,0.0,24.2666666666667,30.2166666666667,18.25,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2022,2,4,130,989292,0.0,25.3,31.3285714285714,19.2142857142857,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2022,3,4,136,989292,0.0,24.7285714285714,29.8857142857143,19.5285714285714,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2022,4,6,169,989292,8.2,24.2714285714286,29.2571428571429,19.2571428571429,-0.476579759035625,-0.4770801053771382
01 Vientiane Capital,1,2022,5,6,263,989292,7.7,25.9285714285714,31.1142857142857,20.7142857142857,-0.488055087152453,-0.4885674810858587
01 Vientiane Capital,1,2022,6,9,160,989292,0.0,25.1142857142857,30.3,19.8571428571429,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2022,7,4,65,989292,49.5,25.5714285714286,29.1857142857143,21.9428571428571,0.471282343414397,0.4717771281631753
01 Vientiane Capital,1,2022,8,5,44,989292,56.1,22.3428571428571,26.6142857142857,18.0285714285714,0.622756674556531,0.623410487518286
01 Vientiane Capital,1,2022,9,12,206,989292,0.0,25.0,30.9714285714286,18.9714285714286,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2022,10,3,254,989292,15.8,28.7571428571429,33.9428571428571,23.5142857142857,-0.302154771659834,-0.3024719946045865
01 Vientiane Capital,1,2022,11,13,166,989292,9.1,29.8,34.3857142857143,25.1857142857143,-0.455924168425334,-0.4564028291014413
01 Vientiane Capital,1,2022,12,19,63,989292,54.7,28.8142857142857,32.9285714285714,24.6714285714286,0.590625755829412,0.5912458355338686
01 Vientiane Capital,1,2022,13,10,42,989292,51.7,28.5285714285714,32.5714285714286,24.4285714285714,0.521773787128442,0.5223215812815456
01 Vientiane Capital,1,2022,14,7,118,989292,0.0,26.1,30.2428571428571,21.9,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2022,15,20,127,989292,0.0,28.9714285714286,34.0714285714286,23.8428571428571,-0.66477514015161,-0.6654730670001544
01 Vientiane Capital,1,2022,16,18,158,989292,14.6,28.8142857142857,32.3285714285714,25.2571428571429,-0.329695559140222,-0.3300416963055157
01 Vientiane Capital,1,2022,17,34,154,989292,18.2,31.4571428571429,36.2428571428571,26.5857142857143,-0.247073196699058,-0.24733259120272813
01 Vientiane Capital,1,2022,18,45,157,989292,2.9,28.0714285714286,31.7714285714286,24.2857142857143,-0.598218237074006,-0.5988462878895755
01 Vientiane Capital,1,2022,19,76,168,989292,74.3,28.7,31.9714285714286,25.4142857142857,1.04045861800908,1.0415509633157123
01 Vientiane Capital,1,2022,20,79,187,989292,13.2,28.4285714285714,31.9142857142857,24.8857142857143,-0.361826477867341,-0.36220634828993314
01 Vientiane Capital,1,2022,21,174,213,989292,43.6,28.8857142857143,32.2428571428571,25.4857142857143,0.335873471635823,0.33622609480027343
01 Vientiane Capital,1,2022,22,202,246,989292,22.3,29.6,33.7,25.4571428571429,-0.152975506141065,-0.15313611039122
01 Vientiane Capital,1,2022,23,426,266,989292,11.5,29.9,34.0,25.7714285714286,-0.400842593464558,-0.40126342569958284
01 Vientiane Capital,1,2022,24,527,194,989292,88.6,29.5857142857143,33.8571428571429,25.2714285714286,1.36865300215037,1.3700899085851186
01 Vientiane Capital,1,2022,25,722,106,989292,28.1,29.9428571428571,34.2142857142857,25.6285714285714,-0.0198616999858564,-0.019882552170062146
01 Vientiane Capital,1,2022,26,981,118,989292,12.3,29.8142857142857,33.8571428571429,25.7285714285714,-0.382482068477632,-0.38288362456563
01 Vientiane Capital,1,2022,27,949,159,989292,53.5,29.7428571428571,33.3142857142857,26.1285714285714,0.563084968349024,0.5636761338329394
01 Vientiane Capital,1,2022,28,1023,137,989292,126.5,29.0428571428571,32.5714285714286,25.4714285714286,2.23848287340596,2.2408329873061326
